domain,subject_area,question
Humanities & Social Systems,Culture & Society,What is a museum?
Humanities & Social Systems,Culture & Society,Why do some cultures have specific colors they like?
Humanities & Social Systems,Culture & Society,How do people decorate their homes in different cultures?
Humanities & Social Systems,Culture & Society,What is a cultural exchange?
Humanities & Social Systems,Culture & Society,Why do people like to travel?
Humanities & Social Systems,Culture & Society,How do people in different cultures celebrate coming of age?
Humanities & Social Systems,Culture & Society,What is a tradition?
Humanities & Social Systems,Culture & Society,Why do some cultures have big families?
Humanities & Social Systems,Culture & Society,How do people in different cultures show respect?
Humanities & Social Systems,Culture & Society,What is a stereotype?
Humanities & Social Systems,Culture & Society,Why do people make masks?
Humanities & Social Systems,Culture & Society,How do people in different cultures tell time?
Humanities & Social Systems,Culture & Society,What is a legend?
Humanities & Social Systems,Culture & Society,Why do some cultures eat insects?
Humanities & Social Systems,Culture & Society,How do people celebrate the birth of a child in different cultures?
Humanities & Social Systems,Culture & Society,What is a rite of passage?
Humanities & Social Systems,Culture & Society,Why do people celebrate Halloween?
Humanities & Social Systems,Culture & Society,How do people in different cultures celebrate success?
Humanities & Social Systems,Culture & Society,What is a folktale?
Humanities & Social Systems,Culture & Society,Why do some cultures have specific animals they consider sacred?
Humanities & Social Systems,Culture & Society,How do cultures influence each other?
Humanities & Social Systems,Culture & Society,What is a cultural symbol?
Humanities & Social Systems,Culture & Society,Why do people create flags?
Humanities & Social Systems,Culture & Society,How do people in different cultures entertain themselves?
Humanities & Social Systems,Culture & Society,What is a clan?
Humanities & Social Systems,Culture & Society,Why do people make quilts?
Humanities & Social Systems,Culture & Society,How do people in different cultures view nature?
Humanities & Social Systems,Culture & Society,What is a cultural ambassador?
Humanities & Social Systems,Culture & Society,Why are some cultures more formal than others?
Humanities & Social Systems,Culture & Society,How do people in different cultures share meals?
Humanities & Social Systems,Culture & Society,What is an artifact?
Humanities & Social Systems,Culture & Society,Why do people have parades?
Humanities & Social Systems,Culture & Society,How do people from different cultures celebrate love?
Humanities & Social Systems,Culture & Society,What is a diaspora?
Humanities & Social Systems,Culture & Society,Why do some cultures have taboos?
Humanities & Social Systems,Culture & Society,How do people in different cultures use technology?
Humanities & Social Systems,Culture & Society,What is a cultural tradition?
Humanities & Social Systems,Culture & Society,Why do some cultures have unique alphabets?
Humanities & Social Systems,Culture & Society,How do people in different cultures celebrate achievements?
Humanities & Social Systems,Culture & Society,What is a communal living?
Humanities & Social Systems,Culture & Society,Why do people enjoy storytelling?
Humanities & Social Systems,Culture & Society,How do people from different cultures preserve their history?
Humanities & Social Systems,Culture & Society,What is a cultural identity?
Humanities & Social Systems,Culture & Society,Why do people write poetry?
Humanities & Social Systems,Culture & Society,How do people in different cultures celebrate peace?
Humanities & Social Systems,Culture & Society,What is a multicultural society?
Humanities & Social Systems,Culture & Society,Why do some cultures have unique dance styles?
Humanities & Social Systems,Culture & Society,How do people in different cultures celebrate their independence?
Humanities & Social Systems,Culture & Society,What is a cultural revolution?
Humanities & Social Systems,Culture & Society,Why do people visit historical sites?
Humanities & Social Systems,Culture & Society,How do people in different cultures learn about the past?
Humanities & Social Systems,Culture & Society,How do different cultures celebrate birthdays?
Humanities & Social Systems,Culture & Society,Why do people wear traditional clothing?
Humanities & Social Systems,Culture & Society,How are festivals celebrated around the world?
Humanities & Social Systems,Culture & Society,Why do people speak different languages?
Humanities & Social Systems,Culture & Society,How does music vary across different cultures?
Humanities & Social Systems,Culture & Society,What are some popular foods from other countries?
Humanities & Social Systems,Culture & Society,How do people greet each other in different cultures?
Humanities & Social Systems,Culture & Society,Why are family structures different around the world?
Humanities & Social Systems,Culture & Society,How do different cultures view time?
Humanities & Social Systems,Culture & Society,What are some common customs in Asian cultures?
Humanities & Social Systems,Culture & Society,How do cultures influence the way we think?
